iter	Logloss
5052	0.0261737001
5053	0.02616410114
5054	0.02615490319
5055	0.02614444039
5056	0.0261364116
5057	0.02612722242
5058	0.02611996919
5059	0.0261130971
5060	0.02610743961
5061	0.02609768173
5062	0.02609456884
5063	0.0260795908
5064	0.02606796732
5065	0.02605698665
5066	0.02604862576
5067	0.02603877513
5068	0.02603327814
5069	0.02602694138
5070	0.0260049196
5071	0.02599696283
5072	0.02598728136
5073	0.02597804682
5074	0.02596304689
5075	0.02595520655
5076	0.02594297389
5077	0.02593360448
5078	0.02592333589
5079	0.02591711869
5080	0.02590962361
5081	0.02590412927
5082	0.02589453714
5083	0.02588665959
5084	0.02587734888
5085	0.02586785958
5086	0.02585987334
5087	0.02584798176
5088	0.02583648901
5089	0.02582623709
5090	0.02581603842
5091	0.02580534919
5092	0.02579775736
5093	0.02579060463
5094	0.02578038028
5095	0.02577224512
5096	0.02576705635
5097	0.02575350782
5098	0.02574225309
5099	0.02573201885
5100	0.02572324863
5101	0.02571718341
5102	0.02570534493
5103	0.02569893193
5104	0.02568975996
5105	0.02568225326
5106	0.02567309263
5107	0.0256643974
5108	0.0256564896
5109	0.0256488796
5110	0.02564078619
5111	0.02563018203
5112	0.02561658921
5113	0.02560860809
5114	0.02560131097
5115	0.02559182718
5116	0.02558287402
5117	0.02557297362
5118	0.02556464133
5119	0.02555634991
5120	0.02554412306
5121	0.02553695653
5122	0.02552255762
5123	0.02551381347
5124	0.02551084796
5125	0.02550088957
5126	0.02548713491
5127	0.02547657806
5128	0.02546736019
5129	0.02545600781
5130	0.02544562492
5131	0.02543839446
5132	0.02542884123
5133	0.02541893375
5134	0.02540838349
5135	0.02539922902
5136	0.02539120732
5137	0.02538006922
5138	0.02537048959
5139	0.02536410897
5140	0.02535736545
5141	0.02534320416
5142	0.025331535
5143	0.0253250474
5144	0.02531591181
5145	0.0253060361
5146	0.02530026263
5147	0.02529037805
5148	0.02528102139
5149	0.02527222854
5150	0.02526361661
5151	0.02526030512
5152	0.02524951166
5153	0.02523583584
5154	0.02522777871
5155	0.02521863141
5156	0.02520809778
5157	0.02519848691
5158	0.02519036316
5159	0.02518236736
5160	0.0251744556
5161	0.0251646197
5162	0.02515295017
5163	0.02514297851
5164	0.02513479377
5165	0.02512542395
5166	0.02511783167
5167	0.02510868789
5168	0.02510211172
5169	0.02509151341
5170	0.02508019395
5171	0.02506764888
5172	0.02506086941
5173	0.02505105677
5174	0.02504251097
5175	0.02503352701
5176	0.02502602417
5177	0.02501821094
5178	0.02501107413
5179	0.02500308583
5180	0.02499558575
5181	0.02498899588
5182	0.02497914903
5183	0.02496858435
5184	0.02495949766
5185	0.02495354565
5186	0.02493964594
5187	0.02493075428
5188	0.02492179676
5189	0.02491281278
5190	0.02489882151
5191	0.02488484877
5192	0.02487710773
5193	0.02486473531
5194	0.02485583738
5195	0.02484237428
5196	0.02483143626
5197	0.0248225696
5198	0.02481141168
5199	0.02480417108
5200	0.02479645086
5201	0.02478305385
5202	0.02477259826
5203	0.02476346313
5204	0.02474966745
5205	0.02473749898
5206	0.02473105885
5207	0.02472295575
5208	0.02471423705
5209	0.02470420368
5210	0.02469940603
5211	0.0246902147
5212	0.02468310723
5213	0.02467585387
5214	0.02466447898
5215	0.02465771531
5216	0.02464923945
5217	0.02463836059
5218	0.02463007241
5219	0.02462138128
5220	0.02461190508
5221	0.0245989748
5222	0.02459069139
5223	0.02458459905
5224	0.02457292974
5225	0.02456104834
5226	0.02455330553
5227	0.0245431828
5228	0.02453623227
5229	0.02453049028
5230	0.02452322851
5231	0.02451672658
5232	0.02450520898
5233	0.02449757528
5234	0.02448674047
5235	0.02447795824
5236	0.02446660302
5237	0.02445861109
5238	0.02445077748
5239	0.02444347107
5240	0.02443304151
5241	0.02442534797
5242	0.02441591964
5243	0.02440883414
5244	0.02440114795
5245	0.02439835908
5246	0.02438958152
5247	0.02438284908
5248	0.02437578748
5249	0.02436628889
5250	0.02435514875
5251	0.02434649245
5252	0.02433752331
5253	0.02432408471
5254	0.02431575153
5255	0.02430737139
5256	0.02429899594
5257	0.02428963247
5258	0.0242831767
5259	0.0242803849
5260	0.02427611257
5261	0.02426814236
5262	0.02425965778
5263	0.02424839361
5264	0.02424166748
5265	0.0242351611
5266	0.02422823634
5267	0.02422117376
5268	0.02421215567
5269	0.02420046785
5270	0.02419078816
5271	0.02418251171
5272	0.02417522621
5273	0.02417004916
5274	0.0241620267
5275	0.02415613289
5276	0.02414671389
5277	0.02413810313
5278	0.02413205221
5279	0.02412239452
5280	0.02410924076
5281	0.02410454927
5282	0.02409661914
5283	0.02408878858
5284	0.02407954057
5285	0.02407093467
5286	0.02406327508
5287	0.02405554829
5288	0.024052781
5289	0.02404540629
5290	0.02403687577
5291	0.02403004017
5292	0.02402102388
5293	0.02401517335
5294	0.02400142396
5295	0.02399113935
5296	0.0239797244
5297	0.02397125708
5298	0.02396563365
5299	0.02395926292
5300	0.02394494909
5301	0.02393675849
5302	0.02392790374
5303	0.02392190253
5304	0.02391898163
5305	0.02391068838
5306	0.02390189815
5307	0.02389382888
5308	0.02388534131
5309	0.02387945179
5310	0.02387319442
5311	0.02386637936
5312	0.02385813334
5313	0.02385030318
5314	0.02384358849
5315	0.02383277005
5316	0.02382601377
5317	0.02381948541
5318	0.02381043215
5319	0.02379765109
5320	0.02379039869
5321	0.02378439297
5322	0.02377450919
5323	0.02376493174
5324	0.02375376104
5325	0.0237456629
5326	0.02373879117
5327	0.02373096565
5328	0.02372376136
5329	0.02371248259
5330	0.02370387526
5331	0.0236964522
5332	0.02368797938
5333	0.02368106873
5334	0.02367215817
5335	0.02366490391
5336	0.02365754522
5337	0.02364864635
5338	0.0236412368
5339	0.0236341081
5340	0.02362451954
5341	0.02361601202
5342	0.02360704604
5343	0.02360093124
5344	0.02358874247
5345	0.02358209769
5346	0.02357400826
5347	0.02356590674
5348	0.02356133224
5349	0.02355258786
5350	0.02354492795
5351	0.02353608474
5352	0.02352729947
5353	0.02352124374
5354	0.02351225981
5355	0.02350525397
5356	0.0235023741
5357	0.02349432366
5358	0.02348969335
5359	0.02348393164
5360	0.02347590784
5361	0.02347106568
5362	0.02345843185
5363	0.02344993923
5364	0.02344220953
5365	0.02343433732
5366	0.02342777952
5367	0.02342077712
5368	0.02341396419
5369	0.02340685666
5370	0.02339900764
5371	0.02339215163
5372	0.02338359436
5373	0.02337585961
5374	0.02336538719
5375	0.02335608825
5376	0.02334965475
5377	0.02334235461
5378	0.02333364771
5379	0.02332765763
5380	0.02332094537
5381	0.02331406674
5382	0.02330756929
5383	0.02329970954
5384	0.02328830048
5385	0.02328021155
5386	0.02327124939
5387	0.02326515344
5388	0.02325921277
5389	0.0232482849
5390	0.02323941398
5391	0.02323646678
5392	0.02323013147
5393	0.02322205066
5394	0.02321326325
5395	0.02320440453
5396	0.02319729079
5397	0.02319191486
5398	0.02318547089
5399	0.02317717757
5400	0.02316865033
5401	0.02316006549
5402	0.0231532368
5403	0.02314527325
5404	0.02314172402
5405	0.02313293631
5406	0.02312468992
5407	0.02311858857
5408	0.02311275183
5409	0.02310585342
5410	0.02309757876
5411	0.0230889595
5412	0.0230786066
5413	0.02307046304
5414	0.02306187951
5415	0.02305447648
5416	0.02304849207
5417	0.02304102188
5418	0.02303188825
5419	0.02302617416
5420	0.02301795866
5421	0.02301163084
5422	0.02300496651
5423	0.02299792267
5424	0.02298944396
5425	0.02298125073
5426	0.02297612372
5427	0.02297169886
5428	0.02296314555
5429	0.02295868957
5430	0.02295347923
5431	0.02294492403
5432	0.02293849446
5433	0.02293004092
5434	0.02292006908
5435	0.02291124926
5436	0.02289961483
5437	0.02288996488
5438	0.02288193659
5439	0.02287352404
5440	0.02286675894
5441	0.02285988916
5442	0.0228513037
5443	0.02284422678
5444	0.02283634178
5445	0.02282999773
5446	0.02282277679
5447	0.02281666675
5448	0.02280485706
5449	0.02280046152
5450	0.02279636137
5451	0.02279269876
5452	0.02278523848
5453	0.02277579172
5454	0.02276806924
5455	0.02276181014
5456	0.02275514775
5457	0.02274547987
5458	0.02274034817
5459	0.02273378962
5460	0.02272673903
5461	0.0227208203
5462	0.02271444004
5463	0.02270583258
5464	0.02269868005
5465	0.02269345321
5466	0.02269047116
5467	0.0226842745
5468	0.02267630892
5469	0.02266975151
5470	0.02266430718
5471	0.02265651907
5472	0.02264713701
5473	0.02264201846
5474	0.02263550406
5475	0.02262694686
5476	0.02262145763
5477	0.02261503317
5478	0.02260890777
5479	0.02260120262
5480	0.02259332943
5481	0.02258507642
5482	0.02257869969
5483	0.02257221732
5484	0.02256503448
5485	0.02255835252
5486	0.02255063358
5487	0.02254442311
5488	0.02253690866
5489	0.0225302888
5490	0.02252280256
5491	0.02251658965
5492	0.02251348079
5493	0.02250695731
5494	0.02250207007
5495	0.02249569236
5496	0.02248799722
5497	0.02248278864
5498	0.02247248899
5499	0.02246240973
5500	0.02245034828
5501	0.02244614448
5502	0.02244077496
5503	0.02243256886
5504	0.02242563047
5505	0.02241802232
5506	0.02240608881
5507	0.02239529095
5508	0.0223890846
5509	0.02238054173
5510	0.0223742154
5511	0.02236852807
5512	0.02235605465
5513	0.02234816169
5514	0.02233988349
5515	0.02233311041
5516	0.02232530144
5517	0.02231903819
5518	0.02231059415
5519	0.022304371
5520	0.02229688333
5521	0.02228795515
5522	0.02228133095
5523	0.02227358585
5524	0.02226696787
5525	0.02225987676
5526	0.02225359191
5527	0.02224713187
5528	0.02223901515
5529	0.02223136672
5530	0.02222558024
5531	0.02221498281
5532	0.02220739251
5533	0.02219994036
5534	0.02219287593
5535	0.0221865716
5536	0.02217923709
5537	0.02217319233
5538	0.02216659511
5539	0.02215967776
5540	0.02215368948
5541	0.02214668792
5542	0.02213808189
5543	0.02213149768
5544	0.02212524058
5545	0.02212013095
5546	0.02211312817
5547	0.02210905251
5548	0.02210049244
5549	0.02209288799
5550	0.02208687723
5551	0.02208039879
5552	0.02207440412
5553	0.02206291689
5554	0.02205171719
5555	0.02204108788
5556	0.02203461529
5557	0.02202461219
5558	0.02201740563
5559	0.02201071995
5560	0.02200334931
5561	0.02199540923
5562	0.02198483382
5563	0.02197883173
5564	0.02197380261
5565	0.02196670871
5566	0.02195695477
5567	0.02195071899
5568	0.02194171841
5569	0.02193676583
5570	0.02192980348
5571	0.0219245887
5572	0.02191674829
5573	0.02191129045
5574	0.02190532405
5575	0.02189739209
5576	0.02188996767
5577	0.02188241897
5578	0.02187649284
5579	0.02186842689
5580	0.02186332263
5581	0.02185619758
5582	0.02184951975
5583	0.02184232846
5584	0.0218368029
5585	0.0218293474
5586	0.02182323793
5587	0.02181441363
5588	0.0218084243
5589	0.02180083248
5590	0.02179281803
5591	0.02178547199
5592	0.02177948369
5593	0.02177188283
5594	0.02176669874
5595	0.02175996328
5596	0.02175282443
5597	0.02174692562
5598	0.0217411537
5599	0.0217343543
5600	0.02172549397
5601	0.02171756985
5602	0.02171086032
5603	0.02170375957
5604	0.02169507893
5605	0.02168828778
5606	0.02168047399
5607	0.02167256457
5608	0.0216675473
5609	0.02166355445
5610	0.02165747355
5611	0.02164963544
5612	0.0216448834
5613	0.02163755208
5614	0.02163046419
5615	0.02162138204
5616	0.02161409287
5617	0.02161160726
5618	0.02160402919
5619	0.02159631434
5620	0.02159009032
5621	0.02158232741
5622	0.02157793415
5623	0.02157100169
5624	0.02156622944
5625	0.02155814084
5626	0.02155041875
5627	0.02154568943
5628	0.02153905566
5629	0.02153197176
5630	0.02152478607
5631	0.02151965143
5632	0.02151311845
5633	0.02150489387
5634	0.0214954348
5635	0.02148892704
5636	0.02148286048
5637	0.02147610477
5638	0.02147075291
5639	0.0214630073
5640	0.02145713745
5641	0.02145105346
5642	0.02144444135
5643	0.02143485175
5644	0.0214309122
5645	0.02142690008
5646	0.02142103016
5647	0.02141022388
5648	0.02140406823
5649	0.02139656614
5650	0.02138269545
5651	0.02137492697
5652	0.02136707178
5653	0.02136096899
5654	0.02135227803
5655	0.0213439717
5656	0.02133461481
5657	0.02132760938
5658	0.02132052427
5659	0.02131255408
5660	0.02130619403
5661	0.0212989124
5662	0.02129320394
5663	0.0212906421
5664	0.02128381239
5665	0.02127634182
5666	0.02127133009
5667	0.02126898434
5668	0.02126111142
5669	0.02125381647
5670	0.02125021032
5671	0.02124549157
5672	0.02123838608
5673	0.02122905979
5674	0.02122202465
5675	0.02121263706
5676	0.02120646189
5677	0.02120022243
5678	0.02119440723
5679	0.02118950579
5680	0.02118207368
5681	0.02117604736
5682	0.02116845971
5683	0.02116086603
5684	0.02115507537
5685	0.02114677635
5686	0.02114022711
5687	0.02113438194
5688	0.02113075916
5689	0.02112844184
5690	0.02112134155
5691	0.02111563306
5692	0.02110964209
5693	0.02110749474
5694	0.02110049695
5695	0.02109289519
5696	0.02108628561
5697	0.02107876364
5698	0.02107155913
5699	0.02106408504
5700	0.02105768123
5701	0.02105151809
5702	0.02104557189
5703	0.02103863612
5704	0.02103129675
5705	0.02102407329
5706	0.02101842933
5707	0.02101112928
5708	0.02100389958
5709	0.02100122617
5710	0.02099733452
5711	0.02099002447
5712	0.0209822285
5713	0.02097478562
5714	0.02097016102
5715	0.02096540553
5716	0.02095790754
5717	0.02095281648
5718	0.02094719987
5719	0.02093367365
5720	0.0209312888
5721	0.02092627802
5722	0.02092251927
5723	0.02091936582
5724	0.02091453112
5725	0.02090716115
5726	0.02090331348
5727	0.02089940243
5728	0.02089396942
5729	0.02088833557
5730	0.02088395573
5731	0.02088156412
5732	0.02087675362
5733	0.0208689449
5734	0.02086340353
5735	0.02086086426
5736	0.02085613803
5737	0.0208524196
5738	0.020847018
5739	0.0208397522
5740	0.02083395196
5741	0.02082887941
5742	0.02082350313
5743	0.02081764314
5744	0.02081160011
5745	0.02080450568
5746	0.02079879079
5747	0.02079204967
5748	0.02078578283
5749	0.02077831231
5750	0.0207760382
5751	0.02076935422
5752	0.02076095431
5753	0.02075494287
5754	0.02074748329
5755	0.02074028118
5756	0.02073345302
5757	0.0207283814
5758	0.02072459746
5759	0.02071969924
5760	0.02070943482
5761	0.02070506032
5762	0.0206978993
5763	0.02068750585
5764	0.02068000582
5765	0.02067333953
5766	0.02066902128
5767	0.02066352517
5768	0.02065787229
5769	0.02065227428
5770	0.02064352271
5771	0.02063729678
5772	0.02062819353
5773	0.02062257147
5774	0.02061534382
5775	0.0206084948
5776	0.02060087994
5777	0.02059637179
5778	0.0205892034
5779	0.02058283054
5780	0.02057656681
5781	0.02057263579
5782	0.02056460772
5783	0.02055884074
5784	0.020552871
5785	0.02054126712
5786	0.02053576893
5787	0.02053008196
5788	0.02052482115
5789	0.02051793504
5790	0.02051166296
5791	0.02050592438
5792	0.02049808208
5793	0.020492547
5794	0.02048983507
5795	0.02048438978
5796	0.02048198357
5797	0.0204751787
5798	0.020470779
5799	0.02046179533
5800	0.02045470437
5801	0.02044855069
5802	0.02044168325
5803	0.02043565792
5804	0.02043000121
5805	0.02042351535
5806	0.02041943278
5807	0.02041205462
5808	0.02040760911
5809	0.02040218621
5810	0.02039587989
5811	0.02039055635
5812	0.02038156412
5813	0.02037448685
5814	0.0203690468
5815	0.02036138446
5816	0.02035391136
5817	0.02034887598
5818	0.02034299397
5819	0.02033492667
5820	0.02032799542
5821	0.02032562428
5822	0.02032347685
5823	0.0203204792
5824	0.02031339058
5825	0.02030789237
5826	0.02029494718
5827	0.02028965852
5828	0.02028626371
5829	0.0202809025
5830	0.02027218353
5831	0.020265758
5832	0.02026014761
5833	0.02025462027
5834	0.02024796505
5835	0.02024130746
5836	0.0202333982
5837	0.02022740296
5838	0.02021991213
5839	0.02021438987
5840	0.02021011263
5841	0.02020681255
5842	0.02020271256
5843	0.02019784136
5844	0.02019149802
5845	0.02018747224
5846	0.02018275416
5847	0.02017657114
5848	0.02017449646
5849	0.02016825371
5850	0.02016304141
5851	0.02015659453
5852	0.02015195241
5853	0.02014507798
5854	0.02013778459
5855	0.02013019493
5856	0.02012450496
5857	0.02012046265
5858	0.02011317412
5859	0.02010453835
5860	0.02010165521
5861	0.02009564953
5862	0.02008757552
5863	0.02008304769
5864	0.02007834552
5865	0.02007223045
5866	0.02006862148
5867	0.02006220972
5868	0.0200533179
5869	0.0200459812
5870	0.02004363029
5871	0.02003634983
5872	0.02003000944
5873	0.02002325508
5874	0.02001796264
5875	0.02001085889
5876	0.02000604013
5877	0.02000079338
5878	0.01999537544
5879	0.0199932211
5880	0.01998833536
5881	0.01998001279
5882	0.01997484828
5883	0.01996798939
5884	0.01996326073
5885	0.01995795133
5886	0.01995295993
5887	0.01994638555
5888	0.01993929707
5889	0.01993252899
5890	0.01991998388
5891	0.01991281001
5892	0.01990592841
5893	0.01989739092
5894	0.01989057208
5895	0.01988522638
5896	0.0198818414
5897	0.01987530421
5898	0.01987063407
5899	0.01986656115
5900	0.0198602708
5901	0.01985391356
5902	0.01985043085
5903	0.0198444122
5904	0.0198387304
5905	0.01983282707
5906	0.01982716973
5907	0.01982201777
5908	0.01981903889
5909	0.01981442707
5910	0.01980773143
5911	0.01980262011
5912	0.01979552527
5913	0.01978890697
5914	0.01978354109
5915	0.01977573819
5916	0.01976831451
5917	0.01976547758
5918	0.01976027668
5919	0.01975391992
5920	0.01975176168
5921	0.01974965818
5922	0.01974417579
5923	0.01973761705
5924	0.01973372133
5925	0.01972850625
5926	0.01972646157
5927	0.01972122943
5928	0.01971584704
5929	0.01971054152
5930	0.01970561435
5931	0.01970051036
5932	0.01969740719
5933	0.01969088958
5934	0.0196845726
5935	0.01967582942
5936	0.01966823682
5937	0.0196652921
5938	0.01966263509
5939	0.01965764764
5940	0.01965068933
5941	0.01964544489
5942	0.01963870352
5943	0.01963451257
5944	0.01962813018
5945	0.01962273967
5946	0.01961767289
5947	0.0196142087
5948	0.01959928643
5949	0.01959230687
5950	0.01958695394
5951	0.01958247682
5952	0.0195756796
5953	0.01957200401
5954	0.01956671046
5955	0.01956271594
5956	0.01955701916
5957	0.01955316932
5958	0.01954711692
5959	0.01954098542
5960	0.01953491727
5961	0.01952984955
5962	0.01952298972
5963	0.01951895725
5964	0.01951319616
5965	0.01950938367
5966	0.01950346867
5967	0.01949886079
5968	0.01949601034
5969	0.01948919334
5970	0.01948421955
5971	0.01947845915
5972	0.01947192229
5973	0.01946488195
5974	0.0194607426
5975	0.01944606726
5976	0.01944193018
5977	0.01943548423
5978	0.01942920716
5979	0.01942507049
5980	0.01941610111
5981	0.01941039386
5982	0.01940538717
5983	0.01939764085
5984	0.0193897899
5985	0.01938571348
5986	0.01938137277
5987	0.01936679673
5988	0.01936165603
5989	0.01935642186
5990	0.0193540871
5991	0.01934895965
5992	0.01934173555
5993	0.01933406551
5994	0.01932812686
5995	0.01932089022
5996	0.01931817057
5997	0.01931185454
5998	0.01930805286
5999	0.01930039386
6000	0.019296744
6001	0.01929396155
6002	0.01928860433
6003	0.01928232346
6004	0.01927588806
6005	0.01927091935
6006	0.01926823548
6007	0.01926152415
6008	0.01925882705
6009	0.0192547219
6010	0.01925096419
6011	0.01924462929
6012	0.01923955605
6013	0.01923548858
6014	0.01923032325
6015	0.01922369727
6016	0.01921442779
6017	0.01921042294
6018	0.01920514395
6019	0.01920081882
6020	0.01919710949
6021	0.01919226354
6022	0.01918420053
6023	0.01917927552
6024	0.0191741745
6025	0.01916927315
6026	0.01916535407
6027	0.01916063868
6028	0.01915354296
6029	0.01914755563
6030	0.01914242355
6031	0.0191359803
6032	0.01913079125
6033	0.01912572478
6034	0.01912071366
6035	0.01911438846
6036	0.01910730839
6037	0.01909824396
6038	0.01909170717
6039	0.01908769388
6040	0.01908356223
6041	0.01907983386
6042	0.01907367565
6043	0.01907022834
6044	0.01906507248
6045	0.01905900588
6046	0.01905384461
6047	0.01904805098
6048	0.01904172989
6049	0.01903535752
6050	0.01903019579
6051	0.01902254907
6052	0.01901668604
6053	0.01900864718
6054	0.01899972394
6055	0.0189899329
6056	0.01898177123
6057	0.0189752585
6058	0.01896916484
6059	0.0189641851
6060	0.01895866542
6061	0.01895382852
6062	0.01895030517
6063	0.01894272406
6064	0.01894052272
6065	0.0189343292
6066	0.01892732229
6067	0.01892070767
6068	0.01891880032
6069	0.01891206625
6070	0.01890708569
6071	0.01890192209
6072	0.01889733628
6073	0.01889179825
6074	0.01888735593
6075	0.01888451442
6076	0.01887905925
6077	0.01887174239
6078	0.01886614438
6079	0.01886049752
6080	0.01885737664
6081	0.01885134425
6082	0.01884573449
6083	0.01884079634
6084	0.01883819557
6085	0.01883301199
6086	0.01882723396
6087	0.01881976663
6088	0.01881565577
6089	0.01880970157
6090	0.01880664277
6091	0.01880020433
6092	0.01879564936
6093	0.01879060439
6094	0.01878446397
6095	0.01877841534
6096	0.01877205828
6097	0.01876876422
6098	0.01876313598
6099	0.01875836855
6100	0.01874711874
6101	0.01874220995
6102	0.01873508198
6103	0.01873138476
6104	0.01872665855
6105	0.01872129086
6106	0.01871647055
6107	0.01871114851
6108	0.01870792315
6109	0.0187039377
6110	0.01869798812
6111	0.01869324712
6112	0.01868778296
6113	0.01868279168
6114	0.01867877579
6115	0.0186738509
6116	0.01867196068
6117	0.01866519164
6118	0.01865928911
6119	0.01864814205
6120	0.01864124694
6121	0.01863588081
6122	0.0186306361
6123	0.01862587907
6124	0.01861957989
6125	0.01861636431
6126	0.01861044131
6127	0.01860497297
6128	0.01860016254
6129	0.01859569938
6130	0.01858805697
6131	0.01858569428
6132	0.01858087212
6133	0.01857271201
6134	0.01856642274
6135	0.01856029732
6136	0.01855262245
6137	0.01854786595
6138	0.01854264892
6139	0.01853631718
6140	0.01853022608
6141	0.01852546061
6142	0.01852067164
6143	0.01851611705
6144	0.01851243153
6145	0.01850642093
6146	0.0185044906
6147	0.01849930775
6148	0.01849343104
6149	0.01848576815
6150	0.01848079433
6151	0.01847711286
6152	0.01847164506
6153	0.01846569482
6154	0.01845934183
6155	0.01845552878
6156	0.01845375615
6157	0.0184472816
6158	0.01844268252
6159	0.01843666037
6160	0.01843153335
6161	0.01842392177
6162	0.01841908635
6163	0.01841536937
6164	0.01841240114
6165	0.018406334
6166	0.01840104599
6167	0.01839480037
6168	0.01838925752
6169	0.01838519778
6170	0.0183828322
6171	0.01837571492
6172	0.01837050626
6173	0.01836544864
6174	0.01835996808
6175	0.01835403745
6176	0.01834927889
6177	0.01834436221
6178	0.01833886888
6179	0.0183341057
6180	0.01833402372
6181	0.01832915341
6182	0.01832216912
6183	0.01831840004
6184	0.01831242857
6185	0.01830616438
6186	0.01829889281
6187	0.0182925112
6188	0.01828651798
6189	0.01828026181
6190	0.0182768671
6191	0.01827156048
6192	0.01826603101
6193	0.01825973347
6194	0.01825664693
6195	0.01825257225
6196	0.01824664463
6197	0.01824197994
6198	0.01823774787
6199	0.01823105999
6200	0.01822525287
6201	0.01821979735
6202	0.01821552546
6203	0.01820887948
6204	0.01820037312
6205	0.01819707432
6206	0.01819229334
6207	0.01819048036
6208	0.01818588909
6209	0.01817984462
6210	0.01817435325
6211	0.01816119475
6212	0.01815536916
6213	0.01815002334
6214	0.01814549971
6215	0.01813869342
6216	0.01813276573
6217	0.0181285462
6218	0.01812595403
6219	0.01812235765
6220	0.01811637819
6221	0.01811239674
6222	0.01810768198
6223	0.01810187857
6224	0.0180979879
6225	0.01809261141
6226	0.01808693508
6227	0.01808066787
6228	0.01807391935
6229	0.01806821018
6230	0.01805518873
6231	0.0180501203
6232	0.01804386833
6233	0.01803805402
6234	0.01803518661
6235	0.01803133721
6236	0.01802544295
6237	0.01801980212
6238	0.01801619352
6239	0.01801008577
6240	0.01800540547
6241	0.01800048247
6242	0.01799470881
6243	0.01798819992
6244	0.01798483943
6245	0.01798273523
6246	0.01797779264
6247	0.01797544754
6248	0.01796815869
6249	0.01796224362
6250	0.01795627191
6251	0.0179511557
6252	0.01794669934
6253	0.01794163954
6254	0.0179388396
6255	0.01793321416
6256	0.01792996034
6257	0.01792401623
6258	0.01791804383
6259	0.01791090821
6260	0.01790588739
6261	0.01790127256
6262	0.01789769957
6263	0.01789301728
6264	0.01788951388
6265	0.0178870387
6266	0.01788375151
6267	0.01787661758
6268	0.01787482281
6269	0.01786921298
6270	0.0178656618
6271	0.01786313642
6272	0.01785919094
6273	0.01785536307
6274	0.01785288004
6275	0.01784684465
6276	0.0178424483
6277	0.01783676354
6278	0.01783124487
6279	0.0178272054
6280	0.0178240591
6281	0.0178191654
6282	0.01781246425
6283	0.01780568456
6284	0.01780191754
6285	0.01779630886
6286	0.01779066288
6287	0.01778503056
6288	0.01777834166
6289	0.01777477604
6290	0.0177699014
6291	0.01776424082
6292	0.0177594616
6293	0.01775411126
6294	0.01774814241
6295	0.01774485359
6296	0.01774033019
6297	0.01773671525
6298	0.01773238909
6299	0.0177280454
6300	0.01772363514
6301	0.01771913671
6302	0.01771347755
6303	0.01770904471
6304	0.01770148536
6305	0.01769697432
6306	0.01768998649
6307	0.01768628942
6308	0.01767985427
6309	0.01767245375
6310	0.01766755264
6311	0.01766366674
6312	0.01765834284
6313	0.01765520342
6314	0.01764972077
6315	0.01764459179
6316	0.01764082524
6317	0.01763628086
6318	0.01763072587
6319	0.01762368551
6320	0.01761829489
6321	0.01761499012
6322	0.01760885629
6323	0.01760413129
6324	0.0175990636
6325	0.01759393831
6326	0.01758850542
6327	0.01758384888
6328	0.01758042675
6329	0.01757406562
6330	0.01756848141
6331	0.01756267105
6332	0.01755879887
6333	0.01755573863
6334	0.01755249153
6335	0.01754773035
6336	0.0175442797
6337	0.01754107029
6338	0.01753842788
6339	0.01753436759
6340	0.0175300082
6341	0.01752444052
6342	0.01751641836
6343	0.01751059834
6344	0.01750507576
6345	0.01750079071
6346	0.01749638912
6347	0.0174908518
6348	0.01748532033
6349	0.01748131117
6350	0.01747486718
6351	0.0174691451
6352	0.01746292788
6353	0.01745923861
6354	0.01744671211
6355	0.01744001402
6356	0.01743528343
6357	0.01743172829
6358	0.01742854436
6359	0.0174241124
6360	0.01741717699
6361	0.01741232066
6362	0.01740780208
6363	0.01740343226
6364	0.01739602708
6365	0.0173905479
6366	0.01738740263
6367	0.01738049017
6368	0.01737546068
6369	0.0173698796
6370	0.01736823781
6371	0.0173625742
6372	0.01735636878
6373	0.01735077596
6374	0.01734513595
6375	0.01734189372
6376	0.01733755677
6377	0.01733413262
6378	0.01732969701
6379	0.01732684125
6380	0.0173239622
6381	0.01731791516
6382	0.01731258647
6383	0.01730561481
6384	0.01730391877
6385	0.01729828774
6386	0.01729288929
6387	0.01728753863
6388	0.01728014406
6389	0.01727652889
6390	0.01727105728
6391	0.01726677363
6392	0.01726325452
6393	0.01725972098
6394	0.01725503563
6395	0.01725058138
6396	0.01724315102
6397	0.0172387065
6398	0.01723188984
6399	0.01722750783
6400	0.01721527779
6401	0.0172079504
6402	0.01720362653
6403	0.0171995107
6404	0.01719415155
6405	0.01718875997
6406	0.01718087441
6407	0.01717857235
6408	0.01717216931
6409	0.01716575737
6410	0.01715789372
6411	0.01715317554
6412	0.01714813278
6413	0.01714320132
6414	0.01713831178
6415	0.01713255631
6416	0.01712716479
6417	0.01712366156
6418	0.01712062042
6419	0.01711423287
6420	0.01710978875
6421	0.01710548899
6422	0.01710302687
6423	0.01709931962
6424	0.01709340687
6425	0.01708854546
6426	0.0170842129
6427	0.01707934394
6428	0.01707528503
6429	0.01707093047
6430	0.01706733137
6431	0.01706262351
6432	0.01705836526
6433	0.01705637439
6434	0.01704965166
6435	0.01704434129
6436	0.01704191309
6437	0.01703532887
6438	0.01702984839
6439	0.01702435899
6440	0.01701968365
6441	0.0170141426
6442	0.01700892068
6443	0.01700485083
6444	0.01700188848
6445	0.01699788913
6446	0.01699374334
6447	0.01698880866
6448	0.01697691613
6449	0.01697456127
6450	0.01696839595
6451	0.0169627373
